country,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Bolivia,32.142383977010134,49.90973842368227,1083300.0,1146.0,9.464532938665984,-0.6809913602968057,0.16479152254760263,79.41819104689941,24.866451612903226,349.9120481801919,13131.438709677419,40986.308781290325,6.900558781379903,226.27154686731978,16.376965990278403,14.693981218824213,0.2811462506651879,55.348030209645614,11.206035473413182,19.620964414246483,-0.5130361169576644,0.208413815125823,,150.0,29.96666666666667,64.23261904761905,17.69386558303125,2.4174599999999997,1.9578978781154344,11058220543.59588,-0.4596003703773021,0.2545699266095955,-0.906657733023167,0.1603701561689377,-0.7103948290653838,0.20472692139446727,7.268815793489155,3.4045229752380957,,50.15416666666667,34.143903225806454,13.156290322580647,56.43487096774194,7490944.761904762,3136214.793650794,-0.014136565761873533,0.1365367574617267,4.75443326422787,1158.059983094142
Bosnia and Herzegovina,42.34751674107143,41.75364118303571,51200.0,1028.0,13.503338753715774,-0.42206777880589175,0.16225926453868536,99.63880915970482,23.573333333333334,2190.4109306100677,16475.687777777777,21151.834443777778,74.51862234933036,3.1988655672386948,3.495001143875425,,0.14072941134081168,47.35014906128759,19.921778238340792,36.36376875597889,-0.7805855311453348,0.2317537746081749,0.605649699529012,90.0,29.433333333333334,62.69982142857141,32.66335209431034,2.7519817142857144,1.3189657246331197,13195774981.30734,-0.450368860581269,0.27454357904692495,-0.3633677754551173,0.1581722671786944,-0.29567339938754816,0.20938401731352,,5.759549345238095,,32.525,9.752285714285716,10.108107142857142,75.36982142857143,3795290.4482758623,2095138.6896551724,-0.07548584212781857,0.14840268964568776,1.5410534556680309,3618.2473763003836
Botswana,45.77023840826275,29.943800398778954,566730.0,416.0,16.75169788489536,0.8573021292686458,0.16899515191713974,40.594082410258636,35.12677419354839,1080.463522072403,4450.913338709677,13517.470654225806,2.4740006010900033,8.962342955719487,3.0992391553217162,,0.45381665229797363,14.699920750578512,24.130139805262637,30.498918257797346,0.4347905988494554,0.20513407016793875,0.40456427758932123,87.0,20.45,57.0982142857143,10.57528983904,2.7596466,3.2268807166774947,5608079249.504909,1.0226195032397902,0.2555845137685537,0.5230755135416986,0.16772364204128576,0.6665760949254036,0.21554660548766444,6.701618067423502,3.7619653766666667,,58.7,36.02517741935484,10.592693548387096,57.62767741935484,1407471.0,725862.2857142857,0.537790066252152,0.13780823598305383,13.521730030106026,2849.4105484093175
Brazil,27.76065964654598,63.894932128664394,8358140.0,1770.84375,4.23466964492734,-0.1831695767274747,0.15464340771237997,96.28962447918701,45.72451612903226,1919.1552012218526,345113.8645161291,874595.6901870967,22.098643235181143,294.4454681436076,38.89225495963003,35.17462795143603,1.1234338084856677,74.2471323213511,13.97522634219057,33.92257159592091,-0.22076099878177047,0.201679435869058,0.5475435400009152,124.0,79.7,76.63940476190474,30.938449945878787,3.0431335714285717,1.5996983507833877,1266613413361.6963,-0.2229841898467081,0.24520132442315412,-0.2298673470504581,0.15643115155398837,0.037600805439675804,0.20084260962903489,5.192518721456113,3.6691975819047618,,55.69666666666667,18.12169696969697,6.557636363636363,71.10669696969696,185603846.44117647,32462334.73529412,0.4173755844434102,0.13754200718055173,24.79700400609848,6544.577982288337
Brunei Darussalam,2.8106794500482724,74.19058349146108,5270.0,2722.0,16.993816586427542,0.608666678269704,0.27257615203658736,100.0,0.045806451612903226,5314.4934818773645,5905.4548387096775,7931.344868290323,53.28554878657744,1.4609450646247737,2.632658042472928,,0.08724500006064777,,,,0.9616748777528613,0.2764698552588621,0.626391351222992,66.0,,63.10333333333333,39.711044894125,2.790246,4.043816306209202,6442076505.006941,1.1823547755678496,0.2859199872861306,0.5895885201171039,0.24613285499314472,0.9582040707270304,0.29471537719170243,3.703405940974201,2.0083940938095237,,,25.19242105263158,4.5434210526315795,71.11715789473683,283714.6206896552,81970.3275862069,-0.7959464838107428,0.19325415541728333,0.9817398221875697,18752.98340521675
Bulgaria,51.10450355117541,32.82556088831474,109665.71428571429,608.0,19.674593694137506,-0.21097232548830414,0.1434588395059109,95.85425448417664,10.256774193548386,4331.106669506522,48117.96129032258,62689.71398967742,73.0432141940536,54.167424620296835,4.974846057634184,7.395756944444445,0.5881800044041413,35.14406721055065,19.401703833410885,35.48235662698398,-0.02103288370805483,0.20322484274705255,0.6491986664533616,61.0,32.175000000000004,81.09505952380957,30.796548533424243,3.0149765714285715,2.2173365919908723,34027622847.62663,0.28493552765576163,0.25117434374988074,-0.12190506809080635,0.14871869205186758,0.5285913913200299,0.19991612869004396,3.879338918193694,4.008289313809524,41.24545454545454,37.49375,10.32857142857143,13.935714285714285,72.41876306620209,7979613.837209302,2462067.395348837,0.45300525923569995,0.1341706883783141,2.950427254553924,4539.814255955908
Burkina Faso,35.73150345125108,25.370939555921062,273600.0,748.0,10.865629130223516,-0.19425634139527873,0.18273779936134812,12.271593935078583,82.0478125,,2002.4993548387095,20186.00968096774,39.22650758556227,4.381457319182558,3.350779283134515,,0.22269066969553628,55.439710116787275,12.70287847726108,13.118639351941292,-0.7102856362859408,0.1969457436352968,0.36267429894208925,151.0,35.8,55.89648809523809,3.129176673375,2.439872857142857,1.8052129188886625,4913493289.310799,-0.5270576654002065,0.2687554595371087,-0.513963375861446,0.17196508310735223,-0.32293117605149746,0.19435998486975828,3.661529492248187,1.5931850052380954,,42.4,45.38738709677419,17.637451612903224,48.5243870967742,10827487.968253968,8730482.714285715,-0.27706748154014343,0.1375624677166343,0.7454808124824833,340.6789300958845
Burundi,75.24002859915225,9.043212130062313,25680.0,1273.0666666666666,11.114616622234784,-1.1802308112382889,0.20895444042980668,5.769365029228413,92.30437500000001,,301.1989032258064,2327.8866567741934,239.82887556815282,9.729799450570713,4.619288579613633,,0.158856666336457,127.6146054917789,13.260812734119664,22.988313352185468,-1.30556309223175,0.2122787435849507,0.37465523302555104,166.0,18.7,51.083214285714284,0.64809326946,2.2071022,3.0783861831376025,1147253776.101201,-1.7116443564494441,0.2931104886035124,-1.2744364961981776,0.18801514369746053,-1.0978512391448023,0.21043143421411514,4.631140760013034,2.1542275523809526,64.8,37.019999999999996,45.17620967741936,17.074354838709677,48.3501935483871,6211481.603174604,5679407.444444444,-1.1844698737064998,0.1547606730212768,5.1446423144947655,163.10201530213212
Cabo Verde,18.055063216353542,9.355381513647643,4030.0,228.0,35.763769452466846,0.8506140870352584,0.2392614750812451,77.67280689586292,25.430625,,402.6709677419355,559.086312064516,112.1992792154083,3.7647740149584887,6.81825864585763,7.545813615964983,0.0662200003862381,,17.988902923349805,24.63399363485045,0.015781369403980325,0.23196793312118172,,137.0,24.450000000000003,58.59392857142858,21.12080575467742,,0.9080492228838912,1005140433.5660118,0.861199370274941,0.32249476884802175,0.4930104302863278,0.20778635144233704,-0.14638214080514442,0.2784510677059491,5.432083656913355,3.1055636280952377,,47.36666666666667,29.455809523809524,7.034880952380952,68.99566666666666,455441.83720930235,210150.7441860465,0.8658894635736942,0.1788662920395533,7.397778703415319,1973.8631324451096
Cambodia,26.073104991067623,56.8774520030943,176520.0,1904.0,23.03282913613532,-1.1679486483335504,0.17017709091305733,41.34870490392049,71.05423076923077,92.04378044557681,5418.907785714286,25827.453773928573,63.876252114524206,4.398758198312511,,,0.08401500061154375,,12.198873944291641,11.640667103746507,-0.7893299932281178,0.2218469095726808,0.49175824697812365,144.0,33.0,58.96053571428573,10.444057961925925,2.564571,1.9630968126104678,8072454716.67274,-0.3287812447330603,0.2692159209400416,-1.083427791794141,0.16615700287123528,-0.4676545951515436,0.2081188478817542,1.8141550766794305,1.3543441128571427,,,31.019613636363637,11.82125,57.05043181818182,11270072.6,9058353.777777778,-1.0185148318608601,0.1453711409121752,3.632385557356229,565.9110459034574
Cameroon,18.90175621486295,45.01219167142646,472710.0,1604.0,12.913795415512544,-1.1602667396267266,0.16247710554550085,48.48955346384357,82.03483870967742,200.94675291058547,6417.325806451613,78448.61924774194,27.892284528933452,5.62657005132185,,,,71.10351325568085,10.269042434661959,11.957027879769308,-0.8805029938618342,0.18376582550505804,0.3911262840628625,167.0,27.0,54.77464285714287,8.990084384290322,2.388302142857143,1.3921595175048027,14315883608.491665,-0.8123600805799169,0.2551821855207284,-1.1248984858393667,0.15497841810186705,-0.8756812041004497,0.1855014146616061,2.821278722847209,0.556204248095238,,43.62,42.589080645161296,14.717241935483871,52.345225806451616,13290711.349206349,7370691.682539683,-1.058284737169743,0.136918547252814,4.636098878699794,855.2721215911317
Canada,6.810561900770547,38.7895130306147,8962690.163934426,537.0,8.753284115360152,1.8909337023893993,0.16433242273827392,100.0,21.89709677419355,13266.020123287573,514173.94516129035,655273.988016129,3.1271708431319762,3.7411723545211144,3.405174335707817,1.7425287356321828,1.8110492275311396,57.57736861146021,13.205866010956212,19.81666952647217,1.7686002900203066,0.21768636132280042,0.7926784542798995,23.0,,88.6492857142857,57.3365040188125,3.879457857142857,1.8175522835740296,733205694417.7942,1.0500719820459687,0.24829460494220254,1.7256275763114297,0.16286460310220713,1.6459304491678868,0.2258634014676015,5.83574670426389,7.231397564090909,,33.06279069767442,14.390322580645162,7.274193548387097,77.08853697875689,28036868.317460317,6153618.380952381,1.4662966827551525,0.155892572676142,1.9067554357663428,22743.941966007147
Caribbean small states,4.912006870066235,90.62552204520193,404845.9016393443,,31.594174980631802,,,90.84831511565051,9.392849442112867,2932.07200494438,33573.370618387096,54356.366663258064,14.954860065547361,5.196479647977426,,,,47.406908992713,21.36670147726664,25.362685713080328,,,,,125.2,,25.4490629209862,2.4998467738095242,1.054939989616691,30876446973.307693,,,,,,,4.513643397225274,2.6439486840791484,,,24.96143569339742,7.616967228958543,68.49515022447332,6048179.841269841,3174714.8253968256,,,29.3,4571.985474450424
Cayman Islands,11.25,53.0625,240.0,,85.71370855084054,0.8697183114640853,0.3161401310387781,100.0,0.008125,,,,244.52031249999993,0.46461851359947903,,,,,,,1.2060725899303666,0.3548423525165109,,,,,67.47780318666666,,,4936062939.545876,1.2105586143100957,0.29319963034461527,0.8394028579487519,0.2560450198019253,1.0485848994816052,0.35362592339515686,2.4660577774047865,,,,12.51875,3.25,82.190243902439,59274.35294117647,0.0,0.5861838302191567,0.29610008527250864,7.795758778817163,83106.1186947733
Central African Republic,7.87152601799179,36.498764005265016,622980.0,1343.0,18.224265463741407,-1.1691322426001234,0.2189184303085009,9.11611639342138,91.951875,,196.5258064516129,20960.965576451614,5.21328195679255,3.8829973387000196,,,,,7.416861320530281,11.106512381276387,-1.5470560739437724,0.22300583620866132,0.291631907224655,184.0,14.5,42.615,1.81365551996875,2.3369773333333335,1.5988951920880494,1074212923.1854048,-1.8363351325194037,0.29799133601288,-1.5203607554237049,0.19350328296422956,-1.245581770936648,0.21442091402908162,1.8323892269815718,0.9816348385714286,,53.5,43.54570967741935,17.02174193548387,47.841499999999996,3259886.761904762,2072796.7777777778,-1.1112255851427721,0.15548780901978407,20.120400654,293.9306750498191
Central Europe and the Baltics,50.89218179621833,32.95898476770935,1077638.970625,,17.663688958546132,,,99.31467057902078,11.939666999918838,3634.861911763448,738852.0877419354,922851.4005980645,99.68898894724055,16.542551165220626,,,0.9171787947872689,,18.00923173918587,37.57316023289301,,,,,26.0,,38.04641271288024,3.191705753246753,1.8913245715845057,974743509452.617,,,,,,,4.716085158861601,4.750998406640731,,,10.333464103770778,11.62444256178625,73.92082202380475,106029992.93939394,40410908.81818182,,,1.4000000000000001,9346.839331686659
Chad,38.619672795660705,4.556001163933449,1259377.049180328,322.0,13.677758802113086,-1.4089353779951725,0.20221892309685544,6.444492251586918,82.08875,,890.9056419354839,47185.30502419355,5.9880981733590515,3.5617931166865358,,,0.300500005483627,,,,-1.3283807436625164,0.20546513299147287,0.29447160345315926,182.0,29.200000000000003,39.18416666666667,2.553450270548387,2.2690221666666663,2.9602667917442025,3871563073.783312,-1.408701330423354,0.2866451814770698,-1.372094571590423,0.17846129337946573,-1.1191017801562937,0.20527096589406335,2.3535252071562267,1.171125350952381,,39.5,48.57433870967742,19.737467741935482,45.4946935483871,7630713.793650794,6066233.80952381,-1.3026839171846702,0.15263897832483045,,370.0394458768356
Channel Islands,41.22159090909092,4.719696969696969,198.0,,,,,100.0,,,,,786.2348484848485,,,,,,,,,,,,,,,,,8677619201.038523,,,,,,,,,,,10.739875997057549,8.631435303917423,80.31725,155674.5,107807.5,,,0.9832534334681705,55338.8518441101
Chile,20.1731795771763,22.20858958491364,743532.0,1522.0,10.329290391073043,1.2765118827422453,0.15672414687772593,97.92671834169006,30.574193548387097,1887.4509761075255,60248.63548387097,79603.46285096774,18.312465301856108,40.792598088403786,5.909126614485714,,0.3579264283180237,13.879093085368567,17.26780578497936,21.672533407876685,1.0032517537474634,0.205795772994558,0.654307329416275,59.0,68.05,82.4627380952381,36.26233481296875,3.190604,3.720289775274529,91045503109.56271,0.4525703230562312,0.24829460494220254,1.1240321521957723,0.1578694693744182,1.3410719434420268,0.20499561292429758,3.878358657019479,3.5124455040909095,21.575,50.54375,21.124532258064516,6.648290322580645,71.47398387096774,13624058.634920634,2276752.301587302,1.018749766051769,0.14203568920493123,3.5140453110920333,5499.507899608812
China,49.879580289060904,20.21380455620894,9388234.66229508,645.0,5.371335008830155,-0.3680098061449825,0.14445428426067042,99.0056108648127,21.176451612903225,1080.4552131181101,6185669.5548387095,7689560.760290323,117.85607139895052,4.773168146452138,2.018426946257154,,1.535015003039286,,9.393952540154805,,0.16483272392846032,0.2045606759687266,0.6577338252067567,32.0,27.5,57.040476190476184,24.799529996606058,3.5475095714285714,1.847665718144452,3080293192072.7056,-0.4422379828368624,0.2464176540573438,-0.418764976086095,0.15990631841123104,-0.30139017043014366,0.2010568461070457,2.49784831404686,2.0936553304761905,,39.06111111111111,19.923548387096773,7.565483870967742,66.57020967741936,1104338253.9682539,715329064.1269841,-1.5854380428791037,0.13803764681021374,1.1936740443940335,2274.951757903472
Colombia,39.63255753957993,55.705065674290225,1109500.0,3229.35593220339,6.6730738583141695,-0.33412936826546996,0.15427435065309206,95.75763317590332,30.784193548387098,824.4573170649205,64550.903225806454,153467.57917096774,30.070510080600478,13.943240461243768,9.280957361335066,,0.2219004772958301,58.83824660123014,13.866986745696453,27.51419859935589,-0.1473529766565965,0.201679435869058,0.5940584106445312,67.0,32.96666666666667,76.35785714285714,26.82041293751515,2.7474268571428575,2.7111515776759854,112452727313.19029,-1.4401394501328468,0.24829460494220254,-0.4726737880458434,0.1557485579202572,0.1658078428978722,0.20084260962903489,3.9444134523128636,4.947538126666667,22.3,53.957142857142856,27.149483870967742,6.596274193548387,68.48606451612903,33376488.873015873,9562889.952380951,-0.11648014930930617,0.13577057390163347,49.180081989594356,2655.893245491188
Comoros,66.43893452061107,21.10206206340677,1861.0,900.0,16.569105573116747,-0.857355999449889,0.2592384852468967,59.623347502488365,66.159375,,147.36451612903227,384.1755976774194,297.44607353957167,3.191998996635534,8.017449936163468,,,,,,-1.5955256273349132,0.25129221814374125,0.40487947750091563,160.0,,,4.5215363159,2.4352126666666667,,632480959.2380387,-0.27499165432527634,0.32958195606867474,-1.0391197080413506,0.23599687653283283,-1.2677856683731086,0.24484797256688276,2.6561653397300025,0.6751541471428572,,50.599999999999994,37.22911904761905,11.171666666666667,58.5254761904762,560133.8139534884,403636.0930232558,-0.4853191475073499,0.17645859904587272,,1043.712764227157
"Congo, Dem. Rep.",12.298075186410252,61.30022849503867,2267050.0,1543.0,9.319293192239298,-1.4495875934759779,0.194602707400918,13.430282263322317,96.51266666666668,108.67799797807098,2518.7706666666663,45141.752415,25.038550706150453,1028.8486931610985,16.77042289321065,,0.15563142672181135,188.68527046645028,9.31542368236666,14.6210701848062,-1.6554850339889533,0.20215883913139496,0.36663267421722395,183.0,27.3,42.75131944444443,3.345957637677419,2.345769833333333,1.1164490294835185,20380273373.829506,-2.151631792386374,0.27373536800344783,-1.696350157260895,0.1870956781009833,-1.5190175473690033,0.20172180732091258,1.6783374633107868,0.36424267476190475,,43.0,44.86467567567568,13.747486486486485,53.24997297297298,57875398.10526316,35358432.71052632,-1.434362103541692,0.14260954534014053,,309.2831125199112
"Congo, Rep.",30.91928089671891,64.79666910688141,341500.0,1646.0,31.35446187933723,-1.1947402631243071,0.19949640830357873,39.6262060512196,66.88064516129033,121.7477382202178,4361.020290322581,13757.36052232258,8.280765187336488,3.6715711329676473,,,,42.8548130965005,8.140256740966098,16.876410649189435,-1.2024508118629444,0.21333574006954825,0.41659324944019327,180.0,,38.24083333333334,2.5572783058214283,2.3506528333333336,3.171814715747049,4829676694.785872,-0.6715725116276497,0.27408087750275933,-1.2059673319260287,0.18435176151494181,-1.2518736720085133,0.21166509265700975,4.498317188686794,0.8254972442857144,,48.099999999999994,39.45148387096774,11.427951612903225,56.327241935483876,2849632.9682539683,1202160.746031746,-1.135380084315936,0.14928477567931017,,1239.1154154737912
Costa Rica,38.96772617235911,56.9292866235801,51060.0,2926.0,19.06567028894262,0.5609578440586727,0.175882580379645,99.1779979090909,36.73096774193549,1268.747055900032,6134.829032258065,12178.89786748387,64.12953580808178,11.241505736558048,7.108625813853812,,0.40610409595749586,36.4040180263792,13.070253184418407,22.57880840606266,0.2757865615809956,0.2176343922813734,0.6121631816625595,74.0,35.6,81.38208333333334,31.768443971060606,2.7499555714285715,,17731085413.630245,0.6770535397032899,0.2590891843040783,0.5004368660350641,0.16893374423185994,0.5730249981085459,0.219488464295864,5.5770596424738565,5.064209915714286,25.5615786452989,47.56944444444444,25.5375,5.268274193548387,73.62279032258066,3274108.4285714286,1314061.619047619,1.0532039453585937,0.14374480986346802,8.117348669667635,4043.856285944078
Cote d'Ivoire,59.30183524074648,14.947501641116352,318000.0,1348.0,9.77371255153619,-0.7723540862401332,0.1665787293265262,56.20258326136081,70.93967741935484,166.06509498664226,6424.354838709677,21472.07159251613,42.43187452314671,5.309927289663599,3.003069496832346,,0.069750003516674,171.065442627283,11.284121650562009,11.612805354509348,-0.8863060977309946,0.18800846301019192,0.35167394948005676,110.0,44.0,58.26535714285715,10.171661031424241,2.6774256666666667,1.0968539852119767,18837259408.21736,-1.2378576872870324,0.2567141807327667,-1.013622645288706,0.1569388080388307,-0.617316904788216,0.186552129064997,4.183482742309571,0.712590418095238,,39.86666666666667,46.25553225806451,15.448935483870969,50.74503225806452,13570836.587301588,7686143.047619048,-0.7789792772382493,0.13651435387631253,,1052.3067124252004
Croatia,26.50128215070244,34.09803083652126,55953.11111111111,1113.0,28.55066706953867,0.03511051313641168,0.14778636737416193,99.98000194408276,28.840384615384615,3326.686223366004,18522.257692307692,25428.351732307692,76.71900820801572,2.807120387120358,8.065124735665714,,0.8955321726591697,64.93598303717091,20.832934122392064,42.15652363251157,0.4699986668614051,0.20691119320690632,0.713839742064476,51.0,38.0,71.79904761904761,43.751483169,3.036254,2.7979853785263287,47604743977.702774,0.5547651485539972,0.25666563709576923,0.08163056483802697,0.1518937485913435,0.3376579930384953,0.20272251342733696,4.58711996945468,5.874817954761904,28.2,31.023076923076925,9.647888888888888,12.051666666666666,75.61083107497743,4277030.285714285,1926591.392857143,0.4635085773964722,0.13757479252914587,1.533398129705826,11281.23786479408
Cuba,59.35624053802198,25.38975564812237,106661.2156862745,1335.0,,0.20766861584376206,0.19101180203936316,97.88986990792412,29.877741935483872,1028.1176163891437,26559.387096774193,42000.2791483871,99.49206554058667,,,,0.4812464010715485,,,,-0.3312632891201329,0.23063032261349947,,,,,17.05995312080645,2.1992386,3.2683244667010896,39031780199.94803,0.42272942542860453,0.2628953423012386,-0.7736714820970184,0.18274193392558524,-1.4384793584997013,0.22760967503894464,9.537454644838968,8.84243240857143,,,14.909764705882353,7.397823529411764,74.75172549019608,10605583.74509804,2890142.431372549,-1.6214841170744458,0.15127748454158954,5.710651980299042,3558.8063624730808
Curacao,,0.157657657657658,444.0,,73.27423448871964,,,100.0,1.595,5543.480784810612,,,351.05692055692055,1.6239236588642738,,,,,,,,,,,,,64.991363495,,,2964533205.4619884,,,,,,,6.7718023657798785,,,,11.136363636363637,8.963636363636365,77.80174216027876,155379.83333333334,16626.5,,,,19083.5232725863
Cyprus,16.03242032789906,18.438835903679646,9240.0,498.0,59.63595049734814,0.9191892681022479,0.19282094761729232,100.0,5.4793548387096775,2780.3611233594884,6938.038709677419,8089.211311967742,100.5961407386939,3.5870231977581644,,,0.44440249788264424,94.16714500442896,25.646916651396207,41.78345781347559,1.151938930153847,0.22654600938161218,0.7368748071193695,54.0,35.3,79.60547619047621,40.27574588918182,3.0913768571428575,3.027957360746686,12913632678.974848,0.47913135215640074,0.2582149636000394,0.931264465053876,0.17976765955487894,1.1257742196321492,0.2484075166285038,4.891276753225991,2.8771451204761904,25.527272727272727,32.36666666666667,15.129404255319148,7.776255319148936,76.20936170212767,936216.25,319609.875,1.0111689344048498,0.15955980836103362,0.9936076612768333,12183.349963025617
Czechia,48.90962472736583,34.34150030389331,77242.44344827585,677.0,21.046682320991675,0.44749744857350987,0.1378146186470985,99.9979465007782,9.241935483870968,5897.441745083352,117642.3935483871,139595.5404,134.62317384017132,4.772977781420168,2.612528331809251,3.495278891448919,1.4392415399734788,14.96865380079845,14.848986927600619,34.923187947739926,0.9085983683665599,0.20089210507770386,,41.0,24.7,85.19499999999998,42.474928937757575,3.4181035714285715,1.4814813507856854,147476813044.37518,0.9467098377645016,0.24829460494220254,0.9542106588681536,0.14594820172836376,1.1313955510656037,0.20015633044143513,4.206805664917518,5.835755983333333,,25.895454545454548,10.30625,10.840625,75.98091463414634,10399751.636363637,2707964.787878788,0.9720465640227,0.13903425199290126,1.1912799963848837,14091.988776786726
Denmark,69.36133125,14.58888671875,40000.0,703.0,26.27140527851749,2.3091208239396424,0.16143654038508737,100.0,18.238709677419354,5248.3841310395965,49634.94516129032,65855.41786129032,132.1016888392857,4.440581022386573,,,2.627044214652136,70.56589039996504,31.200161847467918,36.98988556358809,1.9949622452259064,0.21051065996289267,0.7621662644147873,4.0,119.9,85.76779761904761,62.032800143969695,3.916902,1.8077243788393713,173613108419.31406,1.0694790557026865,0.25063785289724655,1.8998708029588054,0.1650294872621695,1.753428866465888,0.22736687585711482,7.143960808598718,8.232678175,17.37272727272727,26.669565217391302,12.198214285714286,10.471428571428572,76.33192944250871,5294926.666666667,809778.5263157894,1.5698434611161547,0.152621070543925,1.0737339614897354,31691.06025284884
Djibouti,68.108762343016,0.24242787424503853,23180.0,220.0,49.12949574512139,-0.6170919425785542,0.24039537087082863,58.249255957970256,31.2371875,,399.81451612903226,1245.142165967742,34.38380788035663,2.906599160135366,,,,,,,-0.9015247945984206,0.23784651296834144,,112.0,8.8,37.56017857142859,13.1973308578125,2.276058142857143,5.206899889367757,1233795196.175238,-0.31838734479000164,0.3062974438071251,-0.8874425639708838,0.1976002833495539,-0.7434720806777476,0.2244125958532094,6.566319732105031,1.5337689914285715,,42.7,30.80944444444445,10.236916666666666,58.34238888888889,805768.8918918918,185726.86486486485,-1.2020426938931135,0.1691640789310138,,1363.509654182351
Dominica,27.91111111111109,64.38583333333335,750.0,2083.0,36.43755825705529,0.7086138824621838,0.32250380764404935,90.61551392873129,11.5246875,,131.29032258064515,211.08036177419356,93.40918518518518,2.6666949635648503,6.84101183673798,4.571851164965232,,,,,0.4092953434834877,0.3546642878403266,0.5482432842254635,111.0,2.6,44.98291666666663,33.0257579733,,,323348164.01771337,0.9439052479962514,0.3378395078082879,0.7250679731369019,0.27613903582096094,0.5099685875078042,0.2914149829496939,4.766338501657759,3.0528709209523806,,,18.714644444444446,9.404955555555556,71.32251111111111,70115.15217391304,26080.369565217392,0.9633755087852482,0.2429029444853464,13.625010215269144,4634.134207096708
